State,Year,Population.12-17,Population.18-25,Population.26+,Totals.Alcohol.Use Disorder Past Year.12-17,Totals.Alcohol.Use Disorder Past Year.18-25,Totals.Alcohol.Use Disorder Past Year.26+,Rates.Alcohol.Use Disorder Past Year.12-17,Rates.Alcohol.Use Disorder Past Year.18-25,Rates.Alcohol.Use Disorder Past Year.26+,Totals.Alcohol.Use Past Month.12-17,Totals.Alcohol.Use Past Month.18-25,Totals.Alcohol.Use Past Month.26+,Rates.Alcohol.Use Past Month.12-17,Rates.Alcohol.Use Past Month.18-25,Rates.Alcohol.Use Past Month.26+,Totals.Tobacco.Cigarette Past Month.12-17,Totals.Tobacco.Cigarette Past Month.18-25,Totals.Tobacco.Cigarette Past Month.26+,Rates.Tobacco.Cigarette Past Month.12-17,Rates.Tobacco.Cigarette Past Month.18-25,Rates.Tobacco.Cigarette Past Month.26+,Totals.Illicit Drugs.Cocaine Used Past Year.12-17,Totals.Illicit Drugs.Cocaine Used Past Year.18-25,Totals.Illicit Drugs.Cocaine Used Past Year.26+,Rates.Illicit Drugs.Cocaine Used Past Year.12-17,Rates.Illicit Drugs.Cocaine Used Past Year.18-25,Rates.Illicit Drugs.Cocaine Used Past Year.26+,Totals.Marijuana.New Users.12-17,Totals.Marijuana.New Users.18-25,Totals.Marijuana.New Users.26+,Rates.Marijuana.New Users.12-17,Rates.Marijuana.New Users.18-25,Rates.Marijuana.New Users.26+,Totals.Marijuana.Used Past Month.12-17,Totals.Marijuana.Used Past Month.18-25,Totals.Marijuana.Used Past Month.26+,Rates.Marijuana.Used Past Month.12-17,Rates.Marijuana.Used Past Month.18-25,Rates.Marijuana.Used Past Month.26+,Totals.Marijuana.Used Past Year.12-17,Totals.Marijuana.Used Past Year.18-25,Totals.Marijuana.Used Past Year.26+,Rates.Marijuana.Used Past Year.12-17,Rates.Marijuana.Used Past Year.18-25,Rates.Marijuana.Used Past Year.26+,Totals.Tobacco.Use Past Month.12-17,Totals.Tobacco.Use Past Month.18-25,Totals.Tobacco.Use Past Month.26+,Rates.Tobacco.Use Past Month.12-17,Rates.Tobacco.Use Past Month.18-25,Rates.Tobacco.Use Past Month.26+
Tennessee,2014,507891,703134,4272566,11,73,206,21.778,104.301,48.14,41,359,1981,81.68,510.8,463.712,27,213,1007,53.187,303.302,235.679,3,30,51,5.444,42.217,11.913,22,27,7,44.608,67.147,2.231,30,112,205,59.023,159.466,48.059,57,189,360,112.119,269.486,84.142,40,279,1252,78.505,397.49,293.13
Tennessee,2015,508573,700709,4323137,9,72,198,18.467,102.205,45.897,40,347,1982,79.414,495.809,458.38,26,205,1140,50.713,293.165,263.635,2,33,58,4.862,46.573,13.517,24,26,7,49.567,65.316,2.699,31,128,273,61.563,183.363,63.169,60,207,442,118.315,295.392,102.263,38,255,1389,74.751,363.972,321.344
Tennessee,2016,509963,694756,4382664,8,65,196,16.623,94.164,44.625,46,351,2044,90.109,505.238,466.27,24,191,1092,47.244,275.599,249.089,3,37,65,4.961,52.641,14.919,22,23,6,47.729,63.743,3.121,29,135,282,57.455,194.881,64.396,60,223,465,116.772,321.064,106.128,36,250,1383,71.108,360.546,315.613
Tennessee,2017,511356,690281,4443021,9,56,193,17.355,81.645,43.433,48,337,2073,93.527,488.417,466.67,22,174,1009,43.396,251.856,227.11,2,35,69,4.693,50.244,15.475,24,21,5,50.683,55.342,2.688,31,137,314,61.058,198.824,70.664,59,207,473,116.131,299.525,106.386,33,247,1316,65.229,357.772,296.217
Tennessee,2018,513011,687939,4497884,8,63,205,16.254,91.514,45.564,47,354,2102,91.206,515.268,467.428,20,165,995,39.364,240.555,221.171,2,25,61,3.581,35.72,13.483,24,28,11,49.373,70.414,4.8,29,125,344,57.034,182.162,76.513,55,203,523,106.537,294.488,116.2,29,228,1274,56.558,331.769,283.286
Texas,2002,2018953,2512206,12788834,118,422,780,58.449,167.846,60.979,355,1457,6376,175.641,579.855,498.598,235,984,3208,116.542,391.825,250.875,52,167,203,25.834,66.628,15.841,114,77,14,65.191,55.505,1.399,129,323,377,63.776,128.555,29.508,281,560,641,139.097,222.794,50.138,272,1067,3801,134.548,424.743,297.251
Texas,2003,2038642,2577160,12992311,113,405,774,55.423,157.064,59.61,340,1430,6465,166.871,554.831,497.565,228,977,3401,111.664,378.962,261.78,50,158,216,24.457,61.39,16.632,102,75,11,57.748,50.731,1.263,122,325,379,59.671,126.078,29.156,272,559,664,133.265,216.891,51.079,264,1081,3967,129.632,419.642,305.341
Texas,2004,2052845,2628020,13267576,108,428,851,52.479,162.777,64.124,347,1515,6864,169.129,576.487,517.347,203,972,3333,98.864,369.991,251.215,49,175,206,24.081,66.691,15.501,88,75,16,49.183,51.063,1.673,118,334,381,57.64,127.259,28.75,250,585,700,121.975,222.714,52.771,243,1108,3992,118.151,421.485,300.891
Texas,2005,2083455,2674678,13620520,104,429,926,49.852,160.544,68.005,345,1591,7164,165.523,594.922,525.948,201,985,3496,96.272,368.406,256.656,43,187,222,20.579,69.998,16.284,94,72,14,51.67,48.641,1.5,116,321,361,55.644,120.136,26.475,242,595,705,116.13,222.424,51.736,243,1133,4238,116.729,423.707,311.139
Texas,2006,2105817,2699382,13969152,105,398,856,50.082,147.32,61.278,311,1565,7079,147.784,579.668,506.78,199,929,3540,94.731,344.279,253.415,43,156,233,20.397,57.928,16.687,95,70,10,51.409,45.412,1.062,115,297,385,54.706,110.131,27.562,236,554,693,112.224,205.14,49.589,239,1078,4201,113.259,399.23,300.769
Texas,2007,2107904,2702238,14256754,103,402,810,48.697,148.642,56.81,298,1554,7117,141.405,574.975,499.229,185,913,3365,87.819,337.724,236.037,35,138,210,16.396,51.066,14.76,91,78,10,48.825,49.611,1.144,121,316,407,57.441,116.967,28.572,232,545,698,110.042,201.613,48.969,222,1049,4020,105.207,388.092,281.951
Texas,2008,2113980,2737418,14523007,98,404,850,46.258,147.576,58.535,298,1601,7483,140.854,584.896,515.238,173,921,3268,81.707,336.384,225.05,25,139,203,11.597,50.885,13.97,99,92,10,52.017,58.589,1.143,129,368,422,61.057,134.467,29.057,238,603,769,112.409,220.299,52.926,212,1050,3981,100.1,383.627,274.116
Texas,2009,2125058,2813275,14745138,97,415,849,45.767,147.425,57.6,284,1666,7724,133.537,592.309,523.8,170,918,3248,79.951,326.151,220.264,24,132,191,11.281,47.032,12.967,104,104,14,54.812,64.815,1.605,138,415,511,64.903,147.401,34.643,263,671,875,123.79,238.34,59.318,210,1079,3897,99.051,383.53,264.286
Texas,2010,2243713,2871691,15188973,85,417,815,37.976,145.256,53.689,268,1681,8078,119.54,585.42,531.865,150,909,3282,66.743,316.461,216.095,26,122,156,11.561,42.603,10.258,108,110,13,53.982,66.192,1.504,138,416,516,61.431,145.033,33.972,273,697,890,121.639,242.857,58.58,198,1063,3907,88.411,370.28,257.24
Texas,2011,2265694,2919940,15484139,80,414,852,35.108,141.769,54.992,270,1652,8040,119.092,565.653,519.248,135,905,3181,59.601,309.975,205.446,25,123,139,11.205,42.225,8.97,108,114,14,52.623,68.939,1.473,143,402,511,63.221,137.608,32.984,279,720,930,123.321,246.441,60.075,183,1043,3826,80.895,357.214,247.106
Texas,2012,2295567,2964444,15777963,71,389,945,30.839,131.183,59.875,263,1652,7912,114.617,557.431,501.435,119,881,3196,51.742,297.034,202.591,17,119,162,7.445,40.214,10.238,102,108,16,47.877,63.425,1.673,134,411,572,58.335,138.797,36.235,259,742,972,112.732,250.251,61.587,161,1030,3854,70.24,347.372,244.275
Texas,2013,2327085,3010183,16119667,66,349,981,28.214,115.97,60.846,252,1689,8202,108.077,561.135,508.848,100,862,3383,42.939,286.349,209.843,14,111,159,5.831,36.723,9.866,103,105,19,47.859,60.642,1.854,142,453,679,61.21,150.588,42.115,251,760,1032,107.887,252.475,63.993,137,1024,3931,58.787,340.221,243.855
Texas,2014,2361420,3057833,16501892,70,327,907,29.765,107.004,54.974,235,1678,8587,99.607,548.639,520.341,92,805,3298,39.073,263.356,199.852,16,128,166,6.964,41.853,10.045,105,106,23,48.689,60.787,2.343,162,461,713,68.579,150.786,43.228,276,771,1166,116.954,252.1,70.655,136,952,3982,57.387,311.44,241.336
Texas,2015,2395358,3083498,16842117,57,299,783,23.792,96.886,46.499,212,1624,8687,88.621,526.637,515.772,70,736,3347,29.023,238.648,198.71,14,145,157,5.732,46.9,9.331,99,100,18,45.24,54.999,1.791,142,450,729,59.352,145.847,43.26,251,784,1229,104.694,254.22,72.969,106,890,4162,44.247,288.599,247.093
Texas,2016,2431437,3086931,17182224,39,280,722,15.954,90.615,42,213,1594,8891,87.706,516.495,517.437,59,691,3414,24.064,223.763,198.691,11,136,186,4.553,44.218,10.835,95,103,29,42.052,55.631,2.673,118,452,788,48.551,146.267,45.855,234,808,1354,96.091,261.883,78.826,91,841,4189,37.473,272.409,243.776
Texas,2017,2463690,3098890,17545587,32,257,734,13.058,83.001,41.81,202,1557,8941,81.976,502.471,509.575,55,609,3309,22.437,196.581,188.605,11,124,194,4.422,39.89,11.039,102,119,44,43.725,62.186,3.624,119,455,829,48.153,146.741,47.236,244,817,1498,99.043,263.59,85.405,85,773,4059,34.309,249.371,231.352
Texas,2018,2485959,3116800,17862401,36,259,779,14.346,83.054,43.618,226,1583,9370,91.013,507.88,524.542,55,568,3291,21.923,182.22,184.216,11,128,207,4.432,41.184,11.563,113,127,57,48.602,64.687,4.806,148,484,1057,59.365,155.149,59.174,271,817,1774,109.206,262.164,99.3,89,756,4015,35.923,242.547,224.769
Utah,2002,229447,360378,1222045,11,47,67,47.203,129.829,55.008,23,129,384,102.277,357.401,313.957,15,89,200,65.683,246.08,163.642,3,17,15,15.171,47.791,12.122,10,12,1,44.975,52.627,1.309,12,34,26,52.963,95.254,21.456,25,75,48,110.808,207.679,39.256,19,92,245,84.312,254.586,200.878
Utah,2003,229590,356134,1248593,11,41,64,46.687,115.67,51.48,26,124,387,112.817,348.467,310.155,16,91,217,68.087,254.67,174.127,3,18,18,13.712,50.268,14.691,9,10,1,41.57,42.279,1.859,11,34,32,47.351,96.118,25.912,24,67,56,104.829,187.778,44.467,20,92,257,86.903,259.568,205.568
Utah,2004,226903,358089,1304188,12,51,75,52.263,141.518,57.142,27,125,415,120.789,349.123,318.218,20,100,242,86.791,278.243,185.479,4,19,22,18.802,53.818,16.535,10,10,2,42.905,43.279,2.418,13,35,42,56.855,99.034,32.414,25,70,67,110.602,196.437,51.31,24,106,273,103.961,295.536,209.27
Utah,2005,233270,364626,1353274,12,55,77,50.726,150.86,57.059,26,134,466,113.085,367.721,344.002,19,102,253,79.842,279.243,186.962,4,21,21,18.8,57.911,15.222,10,10,2,39.364,41.125,1.828,12,35,37,49.622,96.646,27.219,24,69,66,100.777,189.941,48.814,23,111,294,96.795,304.379,217.431
Utah,2006,243193,370864,1398474,11,47,74,43.256,127.475,52.929,24,131,463,98.515,353.614,330.841,15,94,239,62.456,252.531,171.223,3,22,20,13.852,59.662,14.281,9,9,1,34.193,31.091,1.375,11,37,37,43.198,98.444,26.417,21,63,58,87.651,168.938,41.159,19,100,283,79.24,270.496,202.687
Utah,2007,248473,374336,1458451,10,48,77,41.421,127.423,52.909,19,114,449,76.273,303.587,307.939,15,81,225,58.642,217.66,154.475,3,20,15,13.56,52.184,10.198,10,9,1,38.185,29.575,1.046,13,37,40,50.748,98.002,27.512,24,63,58,98.06,168.109,39.855,19,90,263,75.149,240.09,180.29
Utah,2008,252460,376060,1500232,8,47,74,33.107,124.197,49.607,17,121,461,67.317,320.927,307.192,14,84,253,53.873,222.921,168.324,3,16,12,11.627,41.42,7.997,11,11,1,39.417,36.412,1.033,12,31,34,47.849,82.093,22.704,25,67,62,97.289,177.003,41.271,17,94,282,67.168,249.434,188.042
Utah,2009,254680,379390,1528461,10,44,70,40.029,115.325,45.753,19,123,429,75.767,324.497,280.761,15,89,239,58.648,235.067,156.347,3,13,13,10.79,34.27,8.318,12,11,2,40.253,39.633,1.622,9,29,29,36.75,77.419,18.973,24,70,57,92.689,185.231,37.015,19,95,251,72.845,251,163.951
Utah,2010,262463,362693,1532125,10,39,52,36.983,106.842,33.838,21,111,433,79.922,307.321,282.626,16,85,205,60.879,233.242,133.56,2,14,17,9.231,37.474,10.782,12,11,1,43.559,42.625,0.945,11,29,36,41.664,80.409,23.4,26,62,67,99.962,170.394,43.863,18,88,237,66.954,244.004,154.984
Utah,2011,268417,363323,1563689,7,39,59,27.04,106.257,37.693,20,121,509,75.034,334.248,325.211,15,84,253,56.351,231.98,161.766,2,15,20,7.427,41.597,12.842,11,10,1,36.75,42.204,1.063,14,36,47,51.232,98.319,30.353,27,68,74,99.343,186.631,47.495,17,91,308,62.388,251.006,197.049
Utah,2012,275660,367327,1593468,7,42,71,26.683,114.481,44.346,22,127,552,78.162,344.648,346.517,15,87,291,53.967,235.96,182.429,1,13,20,5.29,35.349,12.77,10,11,2,35.328,41.354,1.705,15,40,59,53.532,109.111,36.834,27,75,93,99.518,205.208,58.462,16,95,345,59.499,259.383,216.224
Utah,2013,282277,372803,1623929,7,42,75,24.736,113.265,46.108,19,136,572,67.559,366.057,352.073,13,78,264,45.955,208.009,162.546,1,12,12,3.595,32.425,7.166,11,12,2,34.523,46.881,1.803,15,43,69,54.17,115.524,42.453,29,84,111,101.208,226.453,68.524,15,88,301,52.463,235.983,185.156
Utah,2014,288637,379132,1657347,7,37,68,22.606,98.491,40.761,16,132,581,54.414,347.655,350.404,10,64,239,33.364,169.883,144.267,1,10,9,3.992,27.33,5.303,10,13,2,30.535,49.333,1.777,13,42,62,45.432,110.745,37.525,26,81,104,89.99,214.435,62.475,11,74,273,37.042,196.262,164.898
Utah,2015,294912,387120,1695021,6,34,62,18.703,87.414,36.87,15,145,549,52.502,374.122,323.686,8,72,239,28.484,186.263,140.928,2,14,14,8.138,35.328,8.511,11,15,3,34.724,57.132,2.873,13,47,65,43.207,120.749,38.593,28,84,116,96.414,217.595,68.698,10,82,275,33.568,213,162.178
Utah,2016,300510,392070,1736486,5,35,79,17.5,89.224,45.241,17,142,552,57.712,361.651,317.621,8,70,247,26.63,177.817,141.956,2,18,21,6.897,46.698,12.253,11,16,5,31.914,60.982,3.645,14,58,80,47.076,147.145,46.349,28,93,133,91.981,237.419,76.414,11,80,280,36.121,203.494,160.999
Utah,2017,306536,398120,1780017,5,32,72,15.126,80.917,40.533,16,127,551,50.921,319.92,309.764,6,54,245,19.786,135.105,137.391,2,18,21,5.203,45.178,11.565,10,16,7,27.886,55.658,3.821,14,55,82,44.6,138.126,46.216,27,96,147,88.126,242.277,82.643,9,66,295,30.848,165.11,165.684
Utah,2018,312345,406023,1821899,5,31,70,15.679,76.728,38.259,18,132,592,56.698,324.851,324.884,6,54,232,18.165,132.835,127.201,2,15,16,5.158,36.51,8.808,12,16,7,36.84,54.784,5.015,14,59,90,45.811,145.029,49.647,32,104,178,102.322,257.061,97.737,8,70,282,27.104,172.845,154.902
Vermont,2002,53924,69851,403822,3,13,24,64.478,192.826,59.631,12,51,245,220.026,734.525,606.911,8,33,93,148.438,475.712,230.295,2,7,7,28.093,97.309,18.466,4,2,0,103.502,104.433,1.459,7,19,26,133.166,269.528,63.394,12,31,41,226.901,445.581,101.018,10,37,115,183.272,526.411,284.898
Vermont,2003,53561,70579,408025,3,14,25,64.629,201.045,60.237,11,50,248,199.495,711.052,608.065,8,33,94,142.305,463.318,231.275,1,7,7,21.168,102.593,16.116,4,3,0,88.156,104.655,1.546,6,19,23,111.069,263.493,57.314,11,31,38,197.971,433.338,93.67,9,37,114,174.278,524.394,278.854
Vermont,2004,52660,70932,411991,3,16,27,64.29,227.127,65.506,10,51,257,186.31,714.039,622.632,7,32,96,137.596,458.067,233.502,1,7,7,20.145,103.594,16.892,3,2,0,73.243,95.701,2.318,6,19,24,105.406,266.726,58.381,9,29,40,172.443,405.531,95.99,9,37,115,164.353,526.462,278.244
Vermont,2005,51757,70705,414171,3,17,27,65.54,234.449,65.733,11,52,262,203.969,730.492,632.21,7,33,96,130.55,463.973,230.931,1,7,8,19.586,96.033,18.865,3,3,0,77.52,105.166,2.035,5,20,28,100.977,282.339,66.909,9,30,45,176.345,420.619,108.304,9,38,116,166.392,532.235,279.866
Vermont,2006,50946,68687,415768,3,15,27,59.708,213.532,64.2,11,49,262,213.506,712.18,631.237,6,28,92,115.381,412.738,221.721,1,7,8,15.856,104.732,19.788,3,3,0,81.474,114.109,1.151,6,20,28,109.031,291.595,67.522,9,31,44,185.242,445.308,106.256,8,34,116,151.778,489.292,279.647
Vermont,2007,49626,68089,417049,3,13,24,54.883,194.481,57.467,10,50,264,203.587,738.384,633.308,5,26,89,104.387,387.882,212.653,1,7,8,13.129,105.06,19.696,3,3,0,75.163,104.911,1.444,5,20,29,109.299,296.85,68.972,9,30,44,178.439,445.644,104.778,7,31,116,147.428,462.108,277.166
Vermont,2008,47705,68523,419240,2,14,26,49.236,201.489,61.576,9,50,264,183.951,735.617,628.699,4,26,89,87.33,380.207,212.855,1,7,9,12.247,101.738,20.471,3,3,0,73.72,119.301,1.533,5,21,33,97.333,305.584,77.549,8,31,46,166.709,452.532,110.863,6,30,111,126.566,442.816,265.811
Vermont,2009,45631,72557,419057,2,14,26,48.488,198.5,62.537,8,53,271,174.392,726.73,645.856,4,27,88,93.419,378.949,210.951,1,7,9,12.201,99.587,20.63,3,3,0,82.052,124.663,1.703,5,23,34,106.452,320.093,81.524,8,34,50,178.785,463.466,118.29,6,32,108,125.23,434.223,258.376
Vermont,2010,46814,72220,420783,2,13,24,43.899,180.115,56.662,8,54,266,180.472,741.478,633.154,5,26,90,102.242,359.587,214.387,1,6,5,12.769,89.815,13.014,3,2,0,93.546,91.072,2.348,6,25,37,137.695,343.593,88.665,10,34,54,215.586,469.604,129.242,6,33,108,138.601,460.105,257.52
Vermont,2011,45855,72804,422511,2,12,22,41.699,170.145,52.388,8,52,257,172.473,711.522,608.946,4,26,89,94.612,357,211.231,0,5,6,10.055,71.442,13.365,3,2,0,94.341,91.215,2.863,6,24,39,133.563,331.79,93.389,10,34,60,214.979,469.907,143.19,6,35,113,134.53,475.587,267.32
Vermont,2012,45030,73369,423650,2,12,23,43.923,159.711,55.106,7,51,261,148.252,692.715,616.831,4,26,87,81.122,351.266,204.732,0,5,6,8.245,63.484,13.715,3,3,0,81.191,113.543,3.103,5,21,38,113.443,287.391,88.818,9,34,60,197.771,467.669,142.682,5,33,110,111.373,450.701,258.623
Vermont,2013,44408,73820,424696,2,11,26,36.453,148.89,62.034,6,53,273,137.618,715.009,643.459,3,24,88,70.27,325.066,207.535,0,5,6,7.838,73.722,15.074,2,3,1,72.004,129.056,3.076,5,23,44,114.017,305.981,104.153,8,34,66,182.682,462.839,155.699,4,30,106,93.174,411.364,249.656
Vermont,2014,43770,74221,425449,1,12,25,27.548,154.992,58.917,6,52,271,131.56,706.481,638.03,3,25,92,61.974,335.501,215.787,0,7,7,8.112,93.272,17.011,2,3,1,69.692,130.209,4.479,5,26,49,108.587,349.457,116.134,7,36,68,170.435,482.987,159.964,4,31,114,81.34,423.842,267.833
Vermont,2015,42936,74732,425544,1,11,24,25.957,152.058,57.547,6,52,270,128.562,689.996,633.893,3,27,92,62.316,356.264,216.185,0,8,8,11.428,108.254,18.402,2,3,1,65.291,123.993,6.976,4,29,60,94.434,381.623,140.002,7,36,76,156.386,480.599,178.091,4,33,116,85.896,439.029,271.591
Vermont,2016,42109,74469,426296,1,12,26,25.314,160.275,61.961,6,53,279,136.244,709.071,653.367,2,25,84,57.548,333.809,197.73,0,9,10,9.268,122.375,22.32,2,3,1,72.492,121.414,8.843,5,29,68,107.482,388.04,159.095,8,37,85,178.838,500.82,198.554,3,32,109,75.013,427.64,256.184
Vermont,2017,41544,74251,428613,1,11,29,29.074,143.437,66.656,6,52,281,152.118,704.855,656.353,2,22,80,54.871,293.175,187.509,0,8,10,8.127,110.644,23.457,3,4,1,95.721,146.633,8.764,5,28,72,126.678,376.687,167.641,9,38,91,206.865,514.363,212.685,3,28,101,72.662,371.633,235.969
Vermont,2018,41066,73777,430733,1,9,27,25.606,122.835,63.128,6,50,277,135.764,676.712,642.475,2,18,76,45.645,246.757,175.662,0,7,10,6.816,90.882,22.509,3,4,1,93.066,155.362,11.448,5,29,74,128.446,389.936,171.088,9,38,100,211.344,521.768,233.076,3,23,97,67.525,316.361,224.405
Virginia,2002,607438,739131,4560096,38,130,265,61.837,175.962,58.119,112,453,2458,184.045,612.548,539.104,86,321,1080,141.722,433.759,236.913,10,41,81,17.184,55.191,17.813,38,27,3,73.392,74.95,1.189,51,131,170,84.252,177.012,37.254,94,219,259,154.747,295.692,56.811,94,354,1309,154.004,478.298,286.994
Virginia,2003,617003,757538,4614672,33,136,263,53.556,179.704,57.001,97,487,2425,157.544,642.833,525.515,74,326,1120,119.879,429.898,242.799,8,45,89,13.387,59.707,19.198,29,29,3,53.038,84.983,1.275,42,122,159,67.629,161.315,34.386,79,231,275,128.089,305.355,59.572,83,362,1344,133.735,478.466,291.278
Virginia,2004,622210,774068,4680347,31,141,276,50.115,182.715,58.935,87,497,2531,139.308,641.648,540.749,69,323,1114,110.791,417.411,237.983,9,55,83,13.947,70.787,17.703,29,25,5,50.9,66.451,1.749,33,112,152,53.064,144.694,32.462,76,218,260,122.08,281.911,55.621,81,372,1329,130.174,480.351,283.989
Virginia,2005,621149,782661,4767472,31,136,275,49.531,173.272,57.61,94,478,2621,151.255,611.249,549.707,69,331,1143,111.07,422.617,239.742,9,60,79,15.146,76.06,16.561,31,23,5,56.091,56.338,1.685,40,123,178,64.304,156.771,37.381,83,211,264,133.5,270.118,55.286,80,376,1347,128.167,480.501,282.44
Virginia,2006,617354,798995,4833297,30,142,288,48.824,177.788,59.649,98,520,2686,159.327,651.29,555.789,68,316,1122,110.1,395.432,232.134,9,64,92,15,79.88,19.036,30,26,3,54.569,66.75,1.154,47,148,215,76.269,185.74,44.478,82,236,318,132.863,295.064,65.697,77,358,1332,123.978,447.611,275.61
Virginia,2007,612162,820128,4873378,32,156,302,51.658,189.816,61.992,91,528,2763,148.488,644.344,566.946,62,290,1112,100.756,353.523,228.205,8,49,79,13.133,59.545,16.11,30,30,4,56.62,69.53,1.423,41,136,187,67.577,165.384,38.276,81,226,316,131.758,275.046,64.86,72,330,1302,117.242,402.61,267.094
Virginia,2008,604833,835958,4928699,31,163,319,50.702,194.401,64.66,79,503,2653,130.986,602.145,538.253,58,298,1123,95.587,356.491,227.941,6,41,64,10.241,49.454,12.969,32,36,4,59.806,75.869,1.332,38,131,170,63.31,157.021,34.495,83,226,311,137.96,270.279,63.192,71,347,1332,117.381,415.428,270.255
Virginia,2009,598313,865844,4976551,30,163,330,50.151,188.26,66.259,81,558,2710,135.061,644.746,544.598,51,304,1111,85.973,351.106,223.161,5,43,70,8.49,49.853,14.151,30,36,4,56.42,76.452,1.379,40,151,186,67.425,173.969,37.343,78,254,334,131.047,293.215,67.13,65,369,1335,108.985,426.354,268.203
Virginia,2010,620009,874464,5117877,26,139,279,42.514,158.651,54.462,80,578,2907,129.525,661.071,568.078,41,278,1011,66.258,317.668,197.533,5,37,52,7.891,42.278,10.148,32,35,5,59.103,77.178,1.844,43,159,185,69.789,182.321,36.072,81,257,321,130.844,294.21,62.771,57,337,1288,92.179,385.478,251.694
Virginia,2011,618558,885563,5187508,19,123,260,30.946,139.457,50.155,75,562,3052,121.479,635.013,588.362,39,269,1018,62.69,303.562,196.293,4,32,50,6.352,35.777,9.707,33,36,5,63.886,82.646,2.01,41,151,178,66.097,170.611,34.406,85,269,336,137.305,303.859,64.813,54,337,1295,86.848,380.512,249.554
Virginia,2012,619956,893349,5256298,20,143,337,32.205,159.922,64.131,74,571,3088,119.632,639.446,587.559,38,284,1209,61.337,317.753,229.955,3,30,67,4.994,33.94,12.812,30,34,6,56.825,77.613,2.118,38,152,236,60.509,170.258,44.867,88,291,460,141.628,325.28,87.593,53,348,1469,85.857,389.848,279.497
Virginia,2013,622264,896567,5318077,17,136,331,27.734,151.169,62.195,70,556,2981,112.04,620.388,560.488,31,273,1240,49.884,304.092,233.075,3,34,71,5.125,37.426,13.306,27,39,7,48.924,82.866,2.249,37,160,272,58.852,178.497,51.189,79,290,523,126.394,323.078,98.343,48,336,1499,77.381,374.476,281.818
Virginia,2014,624487,896614,5378367,14,103,281,21.867,114.345,52.299,67,544,2961,106.51,606.608,550.582,24,252,1111,39.203,281.212,206.531,3,31,51,4.602,34.997,9.483,29,39,9,50.293,80.998,2.929,34,160,263,54.371,178.154,48.985,71,270,455,114.204,300.709,84.643,38,308,1381,60.57,343.708,256.82
Virginia,2015,626833,888046,5430166,13,96,286,20.815,108.508,52.75,64,547,3002,102.021,616.045,552.838,24,237,1094,37.702,267.248,201.549,3,38,62,4.271,43.059,11.455,28,35,10,49.217,76.132,3.287,34,159,283,53.456,179.378,52.193,66,274,429,105.114,308.05,78.921,35,287,1331,56.299,322.95,245.185
Virginia,2016,628617,877876,5486815,12,95,277,18.993,107.667,50.508,60,517,3081,96.235,588.471,561.591,21,209,960,33.641,237.826,175.007,3,46,86,4.293,52.626,15.668,26,32,11,45.181,70.64,4.116,34,162,290,54.833,184.691,52.828,65,272,486,103.547,309.919,88.654,32,265,1191,50.613,302.255,217.145
Virginia,2017,629286,874127,5542540,10,89,265,16.261,101.547,47.844,57,497,3041,91.255,568.139,548.655,18,202,873,27.847,231.3,157.513,2,45,80,3.696,51.95,14.522,27,29,10,46.562,65.005,3.745,35,170,307,56.384,195.027,55.302,67,275,498,106.932,314.793,89.886,28,270,1121,43.917,309.191,202.19
Virginia,2018,629725,869285,5581639,10,82,267,15.199,94.035,47.823,57,507,3057,90.745,583.341,547.688,18,185,966,27.855,213.204,173.133,2,45,80,3.077,52.012,14.339,29,34,16,48.656,75.266,5.265,34,176,349,54.119,202.553,62.455,61,287,518,96.489,329.603,92.889,28,266,1234,45.116,305.545,221.15
Washington,2002,528622,653701,3825493,31,119,224,58.29,182.401,58.478,96,416,2308,181.542,636.599,603.291,57,276,839,108.421,422.286,219.308,9,47,49,17.713,71.495,12.922,31,19,3,71.435,71.117,1.606,48,139,184,91.051,212.184,48.161,93,236,346,176.449,361.625,90.454,70,299,971,132.19,458.073,253.699
Washington,2003,527419,676016,3890656,34,128,263,65.355,189.428,67.597,95,418,2368,180.663,618.951,608.745,56,273,881,106.933,403.654,226.542,10,52,53,18.052,77.143,13.615,29,21,3,64.707,68.182,1.442,42,117,165,79.838,172.785,42.504,83,200,310,157.269,295.408,79.679,69,297,1029,131.668,439.667,264.581
Washington,2004,527538,692546,3955836,30,130,268,57.419,187.837,67.688,83,435,2403,157.84,628.51,607.444,49,269,926,92.024,388.381,234.092,8,59,56,15.67,84.586,14.124,25,22,4,53.018,68.825,2.104,36,125,202,68.282,181.058,51.166,69,207,314,131.582,298.666,79.429,61,300,1057,116.57,432.936,267.181
Washington,2005,532240,686791,4037966,31,120,257,58.595,175.177,63.56,91,453,2321,171.309,659.278,574.694,52,253,910,97.524,368.072,225.32,10,60,61,17.89,86.904,15.013,26,23,4,56.818,73.406,2.126,41,138,249,77.757,200.517,61.739,78,224,342,146.233,326.374,84.695,67,296,1087,125.354,431.015,269.124
